time,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_max,dew_point_2m_max,dew_point_2m_min,city,latitude,longitude
2024-09-27,27.8,16.6,36,15,22.9,1.7,-1.9,Abha,18.2465,42.5117
2024-09-28,27.8,15.5,33,13,28.9,-0.7,-3.3,Abha,18.2465,42.5117
2024-09-29,27.8,15.9,37,13,26.4,6.3,-4.5,Abha,18.2465,42.5117
2024-09-30,24.5,17.2,64,21,16.0,12.6,-1.1,Abha,18.2465,42.5117
2024-10-01,25.1,16.1,73,19,12.4,13.5,0.1,Abha,18.2465,42.5117
2024-10-02,26.6,15.8,76,15,25.0,13.5,-2.1,Abha,18.2465,42.5117
2024-10-03,27.3,15.0,45,16,29.3,3.8,-0.7,Abha,18.2465,42.5117
2024-10-04,27.4,15.4,45,16,29.9,3.9,-0.9,Abha,18.2465,42.5117
2024-10-05,27.4,16.4,74,13,24.4,13.2,-4.1,Abha,18.2465,42.5117
2024-10-06,25.4,15.3,80,18,15.6,14.3,-0.7,Abha,18.2465,42.5117
2024-10-07,25.5,15.9,73,15,16.2,11.9,-3.5,Abha,18.2465,42.5117
2024-10-08,25.4,15.6,68,16,16.1,12.1,-2.5,Abha,18.2465,42.5117
2024-10-09,25.5,15.1,49,12,23.2,6.7,-7.3,Abha,18.2465,42.5117
2024-10-10,25.8,13.8,34,12,25.3,-1.0,-6.2,Abha,18.2465,42.5117
2024-10-11,25.4,14.3,70,12,22.9,11.2,-6.9,Abha,18.2465,42.5117
2024-10-12,25.1,15.5,67,14,17.8,10.9,-4.1,Abha,18.2465,42.5117
2024-10-13,22.9,14.6,58,24,9.9,8.7,1.0,Abha,18.2465,42.5117
2024-10-14,25.7,15.2,65,12,24.8,11.1,-6.5,Abha,18.2465,42.5117
2024-10-15,24.5,14.9,63,17,15.9,10.8,-2.6,Abha,18.2465,42.5117
2024-10-16,25.3,14.0,50,14,23.3,6.2,-4.8,Abha,18.2465,42.5117
2024-10-17,24.8,13.2,44,16,28.2,1.3,-3.7,Abha,18.2465,42.5117
2024-10-18,25.3,12.7,38,13,24.7,-1.1,-5.5,Abha,18.2465,42.5117
2024-10-19,25.1,12.4,40,14,19.4,1.9,-4.3,Abha,18.2465,42.5117
2024-10-20,23.0,14.2,87,41,21.3,14.1,2.5,Abha,18.2465,42.5117
2024-10-21,22.6,14.7,96,44,15.3,16.0,9.8,Abha,18.2465,42.5117
2024-10-22,22.3,14.9,94,41,11.6,16.2,7.4,Abha,18.2465,42.5117
2024-10-23,22.9,13.6,87,39,12.6,14.1,8.3,Abha,18.2465,42.5117
2024-10-24,23.1,13.6,87,31,13.0,13.8,4.0,Abha,18.2465,42.5117
2024-10-25,21.8,13.5,99,39,11.1,13.7,7.1,Abha,18.2465,42.5117
2024-10-26,20.7,12.7,92,49,14.4,13.4,9.7,Abha,18.2465,42.5117
2024-10-27,21.3,13.6,89,44,13.0,14.5,7.7,Abha,18.2465,42.5117
2024-10-28,21.5,12.5,92,31,14.8,14.0,3.3,Abha,18.2465,42.5117
2024-10-29,20.2,12.1,87,39,14.8,12.5,5.3,Abha,18.2465,42.5117
2024-10-30,20.2,12.6,79,47,16.5,11.3,7.8,Abha,18.2465,42.5117
2024-10-31,18.9,12.7,80,54,16.6,12.5,8.1,Abha,18.2465,42.5117
2024-11-01,20.0,12.0,83,46,15.3,12.3,7.6,Abha,18.2465,42.5117
2024-11-02,20.6,12.7,87,34,14.4,13.7,3.1,Abha,18.2465,42.5117
2024-11-03,20.6,12.8,85,30,9.9,13.3,-2.1,Abha,18.2465,42.5117
2024-11-04,20.1,11.1,93,47,7.1,13.3,8.1,Abha,18.2465,42.5117
2024-11-05,20.9,11.4,94,33,14.4,13.6,3.3,Abha,18.2465,42.5117
2024-11-06,22.0,12.6,80,28,16.2,13.3,2.7,Abha,18.2465,42.5117
2024-11-07,22.3,11.9,75,26,14.2,12.7,1.4,Abha,18.2465,42.5117
2024-11-08,22.3,12.0,88,22,11.8,14.4,-0.4,Abha,18.2465,42.5117
2024-11-09,22.7,12.4,87,18,13.1,14.4,-2.9,Abha,18.2465,42.5117
2024-11-10,22.3,11.1,48,16,15.6,1.9,-4.7,Abha,18.2465,42.5117
2024-11-11,22.5,11.0,76,7,12.2,9.2,-14.5,Abha,18.2465,42.5117
2024-11-12,21.0,11.8,97,26,11.1,14.0,0.5,Abha,18.2465,42.5117
2024-11-13,22.4,11.4,100,22,10.5,12.8,-0.7,Abha,18.2465,42.5117
2024-11-14,22.1,11.0,99,18,10.9,13.7,-3.1,Abha,18.2465,42.5117
2024-11-15,21.0,11.1,91,19,10.5,12.3,-3.8,Abha,18.2465,42.5117
2024-11-16,21.0,11.0,86,23,8.1,10.1,-0.9,Abha,18.2465,42.5117
2024-11-17,20.5,10.3,77,29,10.9,7.8,0.5,Abha,18.2465,42.5117
2024-11-18,20.6,10.4,81,34,11.0,8.5,2.3,Abha,18.2465,42.5117
2024-11-19,20.6,11.3,88,33,10.3,10.9,-0.5,Abha,18.2465,42.5117
2024-11-20,20.1,10.9,93,45,11.5,12.3,6.3,Abha,18.2465,42.5117
2024-11-21,20.4,12.2,90,40,12.5,13.5,5.2,Abha,18.2465,42.5117
2024-11-22,19.9,13.3,89,48,12.5,14.6,6.5,Abha,18.2465,42.5117
2024-11-23,19.2,13.0,98,61,12.6,14.9,9.7,Abha,18.2465,42.5117
2024-11-24,19.7,11.5,91,43,14.8,12.7,5.6,Abha,18.2465,42.5117
2024-11-25,19.2,10.3,86,35,15.3,11.8,2.5,Abha,18.2465,42.5117
2024-11-26,19.6,10.4,75,31,15.3,11.2,0.5,Abha,18.2465,42.5117
2024-11-27,20.2,10.5,71,29,12.7,9.9,0.2,Abha,18.2465,42.5117
2024-11-28,19.7,11.7,98,43,11.9,13.1,4.9,Abha,18.2465,42.5117
2024-11-29,19.1,11.6,96,48,13.9,12.8,6.2,Abha,18.2465,42.5117
2024-11-30,19.4,10.4,97,50,13.5,12.6,7.5,Abha,18.2465,42.5117
2024-12-01,19.0,10.7,99,50,13.9,11.8,5.9,Abha,18.2465,42.5117
2024-12-02,19.7,10.3,94,46,11.5,11.4,6.7,Abha,18.2465,42.5117
2024-12-03,20.2,10.3,90,47,12.4,11.8,8.3,Abha,18.2465,42.5117
2024-12-04,20.7,10.6,93,48,11.1,13.9,7.3,Abha,18.2465,42.5117
2024-12-05,20.1,11.6,92,46,12.4,13.3,6.0,Abha,18.2465,42.5117
2024-12-06,22.1,12.8,79,13,10.1,10.4,-13.7,Abha,18.2465,42.5117
2024-12-07,23.3,12.1,32,4,17.4,1.6,-21.0,Abha,18.2465,42.5117
2024-12-08,21.8,11.1,77,5,12.9,10.5,-21.4,Abha,18.2465,42.5117
2024-12-09,21.4,10.8,24,6,15.5,-8.4,-19.0,Abha,18.2465,42.5117
2024-12-10,20.1,8.0,45,11,17.6,-2.6,-16.0,Abha,18.2465,42.5117
2024-12-11,19.8,7.4,49,16,15.2,-2.6,-8.4,Abha,18.2465,42.5117
2024-12-12,19.4,8.8,84,21,8.8,8.8,-11.3,Abha,18.2465,42.5117
2024-12-13,19.0,8.3,88,29,8.0,9.0,-0.9,Abha,18.2465,42.5117
2024-12-14,18.8,8.6,92,36,9.3,8.4,1.1,Abha,18.2465,42.5117
2024-12-15,18.5,9.7,81,36,7.4,11.3,1.9,Abha,18.2465,42.5117
2024-12-16,18.4,7.4,92,28,10.7,8.5,-0.2,Abha,18.2465,42.5117
2024-12-17,19.4,8.9,91,21,16.5,8.1,-4.8,Abha,18.2465,42.5117
2024-12-18,20.3,8.9,74,19,13.7,11.0,-7.7,Abha,18.2465,42.5117
2024-12-19,18.9,8.7,74,25,9.6,9.9,-3.6,Abha,18.2465,42.5117
2024-12-20,17.9,8.1,72,26,11.4,8.8,-9.0,Abha,18.2465,42.5117
2024-12-21,18.8,9.6,87,33,11.4,11.3,-0.9,Abha,18.2465,42.5117
2024-12-22,17.4,9.2,99,52,13.3,11.5,7.1,Abha,18.2465,42.5117
2024-12-23,16.6,9.1,97,56,16.1,11.5,5.9,Abha,18.2465,42.5117
2024-12-24,18.1,7.9,81,43,14.6,8.5,4.2,Abha,18.2465,42.5117
2024-12-25,18.1,8.2,98,51,11.8,12.0,5.7,Abha,18.2465,42.5117
2024-12-26,18.9,9.7,99,49,13.0,11.5,7.4,Abha,18.2465,42.5117
2024-12-27,17.6,9.3,95,52,11.3,12.3,7.2,Abha,18.2465,42.5117
2024-12-28,18.4,9.3,96,54,9.8,12.2,8.0,Abha,18.2465,42.5117
2024-12-29,18.9,11.1,93,49,9.2,12.7,6.1,Abha,18.2465,42.5117
2024-12-30,19.0,11.2,96,49,11.4,14.3,2.5,Abha,18.2465,42.5117
2024-12-31,18.6,11.0,92,42,13.5,11.6,2.1,Abha,18.2465,42.5117
2025-01-01,19.0,9.4,85,41,12.8,11.3,3.3,Abha,18.2465,42.5117
2025-01-02,19.1,9.2,96,50,8.9,10.8,1.9,Abha,18.2465,42.5117
2025-01-03,19.2,9.0,100,30,12.1,9.7,-3.8,Abha,18.2465,42.5117
2025-01-04,18.9,9.1,82,24,8.9,11.4,-7.0,Abha,18.2465,42.5117
2025-01-05,18.3,9.7,62,30,13.1,6.8,-6.8,Abha,18.2465,42.5117
2025-01-06,19.0,7.6,98,23,14.5,8.5,-3.2,Abha,18.2465,42.5117
2025-01-07,15.6,7.3,86,42,14.7,9.4,0.1,Abha,18.2465,42.5117
2025-01-08,18.1,7.5,76,34,12.5,9.7,-3.0,Abha,18.2465,42.5117
2025-01-09,17.5,7.9,83,33,15.1,10.2,-1.0,Abha,18.2465,42.5117
2025-01-10,17.0,8.1,83,50,17.2,8.7,2.8,Abha,18.2465,42.5117
2025-01-11,17.6,7.6,97,40,15.7,11.0,3.6,Abha,18.2465,42.5117
2025-01-12,14.8,9.0,99,68,16.7,11.3,7.3,Abha,18.2465,42.5117
2025-01-13,17.0,8.5,98,52,12.5,10.7,2.6,Abha,18.2465,42.5117
2025-01-14,18.3,7.8,96,29,9.3,11.7,-0.6,Abha,18.2465,42.5117
2025-01-15,19.5,8.5,80,21,13.3,6.6,-3.6,Abha,18.2465,42.5117
2025-01-16,21.0,9.6,73,18,14.6,11.7,-8.6,Abha,18.2465,42.5117
2025-01-17,22.6,10.9,74,7,11.2,11.9,-15.8,Abha,18.2465,42.5117
2025-01-18,20.7,10.4,66,14,10.9,11.9,-9.0,Abha,18.2465,42.5117
2025-01-19,18.9,9.0,71,43,13.2,9.5,-2.1,Abha,18.2465,42.5117
2025-01-20,18.4,8.5,70,29,12.8,8.8,-4.5,Abha,18.2465,42.5117
2025-01-21,18.3,9.0,81,46,11.0,10.4,0.1,Abha,18.2465,42.5117
2025-01-22,17.9,9.7,86,31,14.1,10.8,-0.8,Abha,18.2465,42.5117
2025-01-23,17.5,8.1,90,36,15.4,9.4,1.2,Abha,18.2465,42.5117
2025-01-24,17.1,7.3,99,49,14.3,10.8,2.8,Abha,18.2465,42.5117
2025-01-25,16.7,7.9,95,50,15.5,9.7,5.5,Abha,18.2465,42.5117
2025-01-26,14.9,7.8,99,64,19.0,11.0,6.9,Abha,18.2465,42.5117
2025-01-27,16.3,7.3,99,56,14.7,10.7,2.7,Abha,18.2465,42.5117
2025-01-28,16.2,8.4,97,40,16.3,11.0,-0.2,Abha,18.2465,42.5117
2025-01-29,17.0,8.6,99,54,18.4,11.8,4.6,Abha,18.2465,42.5117
2025-01-30,18.9,7.9,98,44,13.7,12.1,5.8,Abha,18.2465,42.5117
2025-01-31,16.9,9.1,100,53,12.3,10.6,6.9,Abha,18.2465,42.5117
2025-02-01,18.0,7.8,97,43,10.5,9.7,3.8,Abha,18.2465,42.5117
2025-02-02,19.7,9.2,67,27,16.2,4.0,-0.4,Abha,18.2465,42.5117
2025-02-03,20.3,8.5,54,15,12.1,0.1,-7.0,Abha,18.2465,42.5117
2025-02-04,21.3,10.2,85,8,10.4,12.5,-14.0,Abha,18.2465,42.5117
2025-02-05,20.4,10.8,77,27,12.4,12.7,-0.3,Abha,18.2465,42.5117
2025-02-06,20.0,10.2,55,22,13.3,10.1,-7.2,Abha,18.2465,42.5117
2025-02-07,20.6,9.5,65,15,12.8,10.5,-11.4,Abha,18.2465,42.5117
2025-02-08,20.0,9.7,60,15,15.2,7.9,-14.8,Abha,18.2465,42.5117
2025-02-09,19.8,9.6,73,22,13.1,10.2,-4.4,Abha,18.2465,42.5117
2025-02-10,19.6,11.2,69,25,18.5,9.2,-3.6,Abha,18.2465,42.5117
2025-02-11,19.1,11.8,60,16,23.2,5.0,-11.8,Abha,18.2465,42.5117
2025-02-12,20.1,11.9,53,17,18.5,5.7,-11.1,Abha,18.2465,42.5117
2025-02-13,19.4,10.3,84,42,17.1,11.6,3.3,Abha,18.2465,42.5117
2025-02-14,21.5,10.1,83,26,14.4,13.6,0.7,Abha,18.2465,42.5117
2025-02-15,19.7,11.5,92,34,20.2,10.3,2.7,Abha,18.2465,42.5117
2025-02-16,19.7,12.5,86,38,17.4,12.2,2.4,Abha,18.2465,42.5117
2025-02-17,19.6,11.3,84,45,15.2,12.4,4.7,Abha,18.2465,42.5117
2025-02-18,19.7,11.1,91,47,17.9,13.1,4.1,Abha,18.2465,42.5117
2025-02-19,20.4,10.9,72,24,20.3,10.1,-5.8,Abha,18.2465,42.5117
2025-02-20,19.0,10.4,83,28,20.0,10.1,-1.4,Abha,18.2465,42.5117
2025-02-21,19.5,10.5,61,27,18.9,7.4,-0.6,Abha,18.2465,42.5117
2025-02-22,19.2,11.1,66,23,23.1,7.6,-9.1,Abha,18.2465,42.5117
2025-02-23,20.4,11.4,44,20,20.2,3.2,-8.3,Abha,18.2465,42.5117
2025-02-24,20.3,11.2,53,21,20.4,5.8,-7.5,Abha,18.2465,42.5117
2025-02-25,20.5,11.0,63,28,20.0,8.1,-4.1,Abha,18.2465,42.5117
2025-02-26,20.8,12.3,47,28,22.1,3.3,-2.7,Abha,18.2465,42.5117
2025-02-27,20.6,11.2,77,25,20.1,10.1,-1.7,Abha,18.2465,42.5117
2025-02-28,21.0,10.6,82,23,16.6,11.5,-2.5,Abha,18.2465,42.5117
2025-03-01,20.0,10.7,87,38,16.5,11.7,3.8,Abha,18.2465,42.5117
2025-03-02,19.7,10.6,83,32,13.5,12.5,-2.8,Abha,18.2465,42.5117
2025-03-03,19.8,9.9,79,42,27.3,11.1,1.5,Abha,18.2465,42.5117
2025-03-04,19.6,12.4,66,30,29.5,7.6,-0.7,Abha,18.2465,42.5117
2025-03-05,20.2,12.6,64,37,25.1,9.3,2.7,Abha,18.2465,42.5117
2025-03-06,20.1,12.1,70,37,25.1,10.1,2.3,Abha,18.2465,42.5117
2025-03-07,20.2,11.2,94,39,25.1,12.2,3.0,Abha,18.2465,42.5117
2025-03-08,18.3,10.2,99,55,24.7,13.3,8.6,Abha,18.2465,42.5117
2025-03-09,19.1,10.6,97,54,21.3,13.0,8.2,Abha,18.2465,42.5117
2025-03-10,18.0,10.4,96,63,17.7,13.8,9.4,Abha,18.2465,42.5117
2025-03-11,20.5,12.0,87,46,18.8,13.1,8.3,Abha,18.2465,42.5117
2025-03-12,21.0,13.3,81,44,18.2,13.1,7.2,Abha,18.2465,42.5117
2025-03-13,20.7,13.0,69,35,17.8,11.5,3.9,Abha,18.2465,42.5117
2025-03-14,22.0,12.8,72,33,11.9,10.0,4.4,Abha,18.2465,42.5117
2025-03-15,21.3,12.7,79,33,14.8,12.0,4.0,Abha,18.2465,42.5117
2025-03-16,19.9,13.7,65,26,17.3,9.5,-4.0,Abha,18.2465,42.5117
2025-03-17,19.8,13.6,47,30,22.1,4.8,-2.6,Abha,18.2465,42.5117
2025-03-18,20.9,13.0,58,33,18.4,7.9,2.6,Abha,18.2465,42.5117
2025-03-19,20.7,14.0,69,37,14.3,10.0,3.0,Abha,18.2465,42.5117
2025-03-20,20.5,12.9,77,39,18.8,9.9,3.2,Abha,18.2465,42.5117
2025-03-21,17.1,11.5,96,61,25.3,10.8,4.6,Abha,18.2465,42.5117
2025-03-22,16.7,10.9,98,64,21.3,12.6,6.0,Abha,18.2465,42.5117
2025-03-23,18.1,9.8,96,68,17.0,13.3,8.9,Abha,18.2465,42.5117
2025-03-24,20.0,9.7,90,52,16.1,11.0,6.7,Abha,18.2465,42.5117
2025-03-25,18.2,9.3,86,53,15.3,9.9,3.0,Abha,18.2465,42.5117
2025-03-26,16.8,9.9,85,62,8.6,11.5,6.3,Abha,18.2465,42.5117
2025-03-27,17.3,11.0,81,52,9.4,8.7,5.9,Abha,18.2465,42.5117
2025-03-28,18.2,10.3,83,48,9.9,11.2,5.6,Abha,18.2465,42.5117
2025-03-29,19.5,11.3,85,46,14.4,11.9,6.1,Abha,18.2465,42.5117
2025-03-30,20.6,11.8,90,37,10.2,13.8,3.7,Abha,18.2465,42.5117
2025-03-31,21.3,12.5,78,39,10.6,12.6,4.5,Abha,18.2465,42.5117
2025-04-01,25.1,14.2,74,23,13.3,12.9,2.0,Abha,18.2465,42.5117
2022-01-01,17.7,4.6,81,31,17.4,5.9,0.5,Tabuk,28.3835,36.5662
2022-01-02,16.0,6.5,92,41,17.1,5.5,2.8,Tabuk,28.3835,36.5662
2022-01-03,16.1,4.6,97,42,16.4,5.4,3.3,Tabuk,28.3835,36.5662
2022-01-04,17.0,3.1,99,36,11.2,4.9,0.7,Tabuk,28.3835,36.5662
2022-01-05,17.8,3.0,92,32,13.6,3.7,0.3,Tabuk,28.3835,36.5662
2022-01-06,20.0,4.1,76,22,12.9,0.5,-2.8,Tabuk,28.3835,36.5662
2022-01-07,21.6,5.0,72,24,11.7,1.6,-1.1,Tabuk,28.3835,36.5662
2022-01-08,21.9,8.0,68,27,14.7,5.9,-0.2,Tabuk,28.3835,36.5662
2022-01-09,24.6,8.7,76,22,28.7,10.1,0.4,Tabuk,28.3835,36.5662
2022-01-10,19.8,9.0,90,42,23.0,10.5,6.5,Tabuk,28.3835,36.5662
2022-01-11,19.9,6.7,96,36,15.6,8.2,3.7,Tabuk,28.3835,36.5662
2022-01-12,20.8,5.0,79,32,9.4,8.5,-0.6,Tabuk,28.3835,36.5662
2022-01-13,21.8,5.5,78,16,23.8,5.3,-5.1,Tabuk,28.3835,36.5662
2022-01-14,15.1,4.7,77,37,23.6,2.4,0.2,Tabuk,28.3835,36.5662
2022-01-15,15.3,4.2,80,24,25.5,1.6,-5.5,Tabuk,28.3835,36.5662
2022-01-16,14.5,0.5,88,28,27.1,2.7,-4.1,Tabuk,28.3835,36.5662
2022-01-17,9.9,4.8,84,56,20.1,3.6,-1.1,Tabuk,28.3835,36.5662
2022-01-18,13.5,3.8,69,33,14.5,2.2,-4.8,Tabuk,28.3835,36.5662
2022-01-19,15.2,1.1,71,21,25.7,1.2,-7.7,Tabuk,28.3835,36.5662
2022-01-20,9.9,1.1,75,38,21.6,0.1,-4.1,Tabuk,28.3835,36.5662
2022-01-21,14.1,-2.0,87,19,22.0,-3.2,-9.5,Tabuk,28.3835,36.5662
2022-01-22,18.2,-1.3,60,13,17.7,-2.2,-11.0,Tabuk,28.3835,36.5662
2022-01-23,17.0,1.2,66,25,19.8,0.2,-6.8,Tabuk,28.3835,36.5662
2022-01-24,15.1,0.9,85,29,11.5,-1.0,-3.2,Tabuk,28.3835,36.5662
2022-01-25,18.0,1.4,77,14,22.1,1.8,-9.6,Tabuk,28.3835,36.5662
2022-01-26,15.4,1.1,85,19,34.8,0.4,-8.2,Tabuk,28.3835,36.5662
2022-01-27,12.2,0.3,76,24,20.2,-1.4,-7.9,Tabuk,28.3835,36.5662
2022-01-28,13.7,-0.0,78,24,13.9,-3.4,-6.8,Tabuk,28.3835,36.5662
2022-01-29,14.1,-0.0,85,22,12.0,-1.8,-7.2,Tabuk,28.3835,36.5662
2022-01-30,15.9,2.2,55,13,9.0,-5.7,-12.2,Tabuk,28.3835,36.5662
2022-01-31,15.9,3.8,83,19,34.9,3.4,-7.8,Tabuk,28.3835,36.5662
2022-02-01,15.7,3.9,92,31,17.9,3.0,-3.0,Tabuk,28.3835,36.5662
2022-02-02,21.6,4.5,55,17,17.4,-0.2,-5.9,Tabuk,28.3835,36.5662
2022-02-03,20.2,7.7,79,30,40.2,6.0,-1.1,Tabuk,28.3835,36.5662
2022-02-04,14.1,5.4,74,28,37.0,4.4,-4.2,Tabuk,28.3835,36.5662
2022-02-05,15.0,3.2,82,28,18.8,1.3,-3.4,Tabuk,28.3835,36.5662
2022-02-06,15.5,2.2,79,25,9.1,0.6,-4.7,Tabuk,28.3835,36.5662
2022-02-07,18.7,1.9,70,18,10.7,-1.0,-7.5,Tabuk,28.3835,36.5662
2022-02-08,23.3,5.2,48,11,13.0,-4.4,-9.5,Tabuk,28.3835,36.5662
2022-02-09,24.3,6.3,64,7,30.4,2.3,-14.1,Tabuk,28.3835,36.5662
2022-02-10,15.0,5.5,68,27,19.2,3.2,-4.7,Tabuk,28.3835,36.5662
2022-02-11,14.6,2.7,86,33,16.5,1.1,-2.2,Tabuk,28.3835,36.5662
2022-02-12,17.9,3.8,71,19,20.0,-0.5,-6.5,Tabuk,28.3835,36.5662
2022-02-13,20.0,2.8,64,12,17.8,-2.7,-10.5,Tabuk,28.3835,36.5662
2022-02-14,21.2,4.0,52,10,12.5,-1.4,-12.1,Tabuk,28.3835,36.5662
2022-02-15,20.1,3.4,88,23,15.8,2.0,-1.9,Tabuk,28.3835,36.5662
2022-02-16,18.4,5.5,72,29,12.9,1.4,-0.9,Tabuk,28.3835,36.5662
2022-02-17,22.0,6.0,67,17,21.7,0.5,-4.7,Tabuk,28.3835,36.5662
2022-02-18,21.2,10.2,43,12,24.6,1.9,-10.1,Tabuk,28.3835,36.5662
2022-02-19,15.2,6.3,87,35,36.6,6.0,-2.4,Tabuk,28.3835,36.5662
2022-02-20,16.7,4.4,94,33,13.4,4.3,0.0,Tabuk,28.3835,36.5662
2022-02-21,19.2,4.8,90,20,9.0,4.3,-4.4,Tabuk,28.3835,36.5662
2022-02-22,23.8,6.2,66,14,12.7,1.7,-6.8,Tabuk,28.3835,36.5662
2022-02-23,27.3,7.7,61,18,23.3,5.6,-2.9,Tabuk,28.3835,36.5662
2022-02-24,24.7,9.5,78,27,41.7,7.1,-1.9,Tabuk,28.3835,36.5662
2022-02-25,18.8,7.6,77,23,32.9,4.4,-3.4,Tabuk,28.3835,36.5662
2022-02-26,17.2,5.6,66,28,12.4,0.4,-2.0,Tabuk,28.3835,36.5662
2022-02-27,22.3,5.4,63,16,16.8,-0.8,-4.9,Tabuk,28.3835,36.5662
2022-02-28,24.9,8.3,42,9,12.5,-2.9,-10.9,Tabuk,28.3835,36.5662
2022-03-01,26.5,6.9,45,8,17.7,-2.8,-11.2,Tabuk,28.3835,36.5662
2022-03-02,30.3,9.1,72,10,26.5,14.0,-7.3,Tabuk,28.3835,36.5662
2022-03-03,26.7,10.2,71,9,45.0,13.9,-12.8,Tabuk,28.3835,36.5662
2022-03-04,20.3,6.8,67,18,10.5,2.4,-6.3,Tabuk,28.3835,36.5662
2022-03-05,28.1,8.6,38,8,28.6,-4.8,-11.4,Tabuk,28.3835,36.5662
2022-03-06,31.2,15.5,29,11,41.4,2.6,-8.3,Tabuk,28.3835,36.5662
2022-03-07,25.5,13.1,41,13,16.1,4.0,-5.3,Tabuk,28.3835,36.5662
2022-03-08,23.9,11.9,50,19,18.7,4.1,-1.9,Tabuk,28.3835,36.5662
2022-03-09,30.6,14.9,52,10,46.9,5.4,-7.2,Tabuk,28.3835,36.5662
2022-03-10,26.7,11.1,79,7,39.6,7.9,-12.6,Tabuk,28.3835,36.5662
2022-03-11,20.8,6.5,61,11,27.1,4.0,-11.2,Tabuk,28.3835,36.5662
2022-03-12,17.0,6.5,59,23,18.0,-0.4,-4.7,Tabuk,28.3835,36.5662
2022-03-13,19.4,3.6,83,22,19.5,1.1,-5.2,Tabuk,28.3835,36.5662
2022-03-14,17.6,4.9,83,28,29.3,2.2,-4.5,Tabuk,28.3835,36.5662
2022-03-15,13.3,3.5,57,23,31.0,-3.5,-8.9,Tabuk,28.3835,36.5662
2022-03-16,13.0,1.4,64,15,16.6,-3.9,-13.3,Tabuk,28.3835,36.5662
2022-03-17,18.2,2.5,39,8,20.4,-9.7,-17.0,Tabuk,28.3835,36.5662
2022-03-18,22.1,3.9,48,10,13.7,-4.8,-11.7,Tabuk,28.3835,36.5662
2022-03-19,24.4,7.1,62,12,15.8,2.1,-7.2,Tabuk,28.3835,36.5662
2022-03-20,22.6,8.0,66,19,17.0,2.0,-2.4,Tabuk,28.3835,36.5662
2022-03-21,26.7,7.5,52,15,35.9,0.5,-3.9,Tabuk,28.3835,36.5662
2022-03-22,23.9,8.6,57,11,35.9,1.4,-8.2,Tabuk,28.3835,36.5662
2022-03-23,21.0,6.5,62,13,30.3,0.4,-8.4,Tabuk,28.3835,36.5662
2022-03-24,18.3,6.5,49,12,23.7,-2.0,-11.8,Tabuk,28.3835,36.5662
2022-03-25,17.6,4.8,55,18,24.5,-1.2,-6.8,Tabuk,28.3835,36.5662
2022-03-26,17.5,5.2,76,21,15.8,1.3,-6.0,Tabuk,28.3835,36.5662
2022-03-27,21.3,5.9,50,13,16.3,-3.2,-14.2,Tabuk,28.3835,36.5662
2022-03-28,23.7,6.4,49,9,22.4,-3.4,-13.2,Tabuk,28.3835,36.5662
2022-03-29,29.6,10.9,31,10,27.4,-0.3,-11.7,Tabuk,28.3835,36.5662
2022-03-30,31.5,14.2,34,11,29.3,-0.3,-7.4,Tabuk,28.3835,36.5662
2022-03-31,30.0,11.9,38,8,15.6,-1.2,-8.1,Tabuk,28.3835,36.5662
2022-04-01,35.6,16.3,22,7,26.6,-2.7,-7.1,Tabuk,28.3835,36.5662
2022-04-02,36.4,15.9,30,6,23.3,-0.6,-7.8,Tabuk,28.3835,36.5662
2022-04-03,34.9,16.4,15,6,21.1,-7.0,-11.1,Tabuk,28.3835,36.5662
2022-04-04,33.9,17.3,22,6,19.5,-4.4,-10.0,Tabuk,28.3835,36.5662
2022-04-05,34.2,16.0,20,7,16.6,-5.9,-9.3,Tabuk,28.3835,36.5662
2022-04-06,36.3,16.9,18,5,39.3,-4.5,-10.1,Tabuk,28.3835,36.5662
2022-04-07,33.8,17.7,23,9,20.8,-1.3,-5.6,Tabuk,28.3835,36.5662
2022-04-08,37.0,17.1,37,5,39.1,4.9,-8.2,Tabuk,28.3835,36.5662
2022-04-09,32.5,17.3,40,10,12.0,4.9,-5.8,Tabuk,28.3835,36.5662
2022-04-10,35.9,19.2,26,5,32.2,-1.0,-9.7,Tabuk,28.3835,36.5662
2022-04-11,36.8,17.8,30,5,29.6,3.3,-9.5,Tabuk,28.3835,36.5662
2022-04-12,32.7,15.6,36,8,32.8,1.5,-5.3,Tabuk,28.3835,36.5662
2022-04-13,30.1,12.2,55,13,12.6,3.3,-2.2,Tabuk,28.3835,36.5662
2022-04-14,29.4,13.5,40,8,19.8,0.1,-8.5,Tabuk,28.3835,36.5662
2022-04-15,30.9,14.3,34,6,18.5,-1.2,-10.9,Tabuk,28.3835,36.5662
2022-04-16,30.1,15.0,32,5,18.8,-1.7,-17.3,Tabuk,28.3835,36.5662
2022-04-17,34.2,14.4,18,4,15.5,-2.6,-15.9,Tabuk,28.3835,36.5662
2022-04-18,38.0,20.1,14,4,33.3,-5.5,-15.3,Tabuk,28.3835,36.5662
2022-04-19,35.0,18.4,39,7,35.0,5.6,-6.8,Tabuk,28.3835,36.5662
2022-04-20,27.6,15.2,47,18,20.6,5.5,-1.0,Tabuk,28.3835,36.5662
2022-04-21,30.5,14.2,43,10,15.1,2.5,-5.1,Tabuk,28.3835,36.5662
